Time,Step_number,Number_of_Actors_perceived,Actor_Id,Actor_type_perceived,Actor_pos_perceived_lat,Actor_pos_perceived_lng,Actor_heading_perceived,Actor_bpoly_perceived,Actor_acc_lat,Actor_acc_lng,Actor_vel_lat,Actor_vel_lng,Actor_vel_abs,Actor_TTC,Actor_bpoly_true
0.883333,20,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.9,21,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.916667,22,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.933333,23,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.95,24,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.966667,25,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
0.983333,26,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.0,27,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.01667,28,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.03333,29,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.05,30,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.06667,31,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.08333,32,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.1,33,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.11667,34,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.13333,35,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.15,36,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.16667,37,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.18333,38,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.2,39,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.21667,40,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.23333,41,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.25,42,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.26667,43,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.28333,44,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.3,45,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.31667,46,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.33333,47,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.35,48,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.36667,49,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.38333,50,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.4,51,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.41667,52,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.43333,53,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.45,54,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.46667,55,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.48333,56,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.5,57,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.51667,58,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.53333,59,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.55,60,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.56667,61,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.58333,62,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.6,63,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.61667,64,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.63333,65,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.65,66,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.66667,67,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.68333,68,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.7,69,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.71667,70,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.73333,71,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.75,72,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.76667,73,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.78333,74,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.8,75,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.81667,76,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.83333,77,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.85,78,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.86667,79,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.88333,80,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.9,81,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.91667,82,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.93333,83,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.95,84,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.96667,85,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
1.98333,86,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.0,87,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.01667,88,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.03333,89,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.05,90,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.06667,91,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.08333,92,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.1,93,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.11667,94,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.13333,95,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.15,96,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.16667,97,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.18333,98,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.2,99,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.21667,100,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
2.23333,101,1,TSV,4,1.354336129970772,103.69549778132762,2.53338,,0.0,0.0,0.0,0.0,,,<4 | 1.3543304401115273 103.6954754614884 | 1.3543170362460177 103.69548473423814 | 1.3543418198298096 103.69552010116692 | 1.3543552236954526 103.6955108284173>
