Time,Step_number,VUT_pos_lat,VUT_pos_lng,VUT_heading,VUT_yaw_rate,VUT_jerk_lat,VUT_jerk_lng,VUT_accl_lat,VUT_accl_lng,VUT_vel_lat,VUT_vel_lng,VUT_vel_abs,VUT_travelled,VUT_ind_st_dir_left,VUT_ind_st_dir_right,VUT_ind_st_hazard,VUT_ind_st_reverse,VUT_ind_st_braking,VUT_throttle_cmd_value,VUT_braking_cmd_value,VUT_steering_angle,VUT_steering_angle_percentage,VUT_AV_drive_status,Number_of_Actors_perceived,Number_of_Actors_true,Number_of_Traffic_Ctrl_true
19.2167,1122,1.3542837130174121,103.69559903338927,-44.67602157668054,-0.34308850008038205,0.007413173652694558,-0.007916167664670522,0.0438544,-0.0474461,-0.26408,0.267034,0.3755601197624689,60.1765,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.2333,1123,1.3542837528094438,103.69559899385243,-44.681178196836726,-0.31063976844489954,0.007463855421686344,-0.007921686746987745,0.0437229,-0.0473222,-0.26335,0.266244,0.3744850998851623,60.1828,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.25,1124,1.3542837926014752,103.69559895431559,-44.68690777478801,-0.3430885000769783,0.007419161676646826,-0.007844311377245384,0.0435919,-0.0471983,-0.262623,0.265456,0.3734136152646285,60.189,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.2667,1125,1.3542838332978717,103.69559891567731,-44.692637352739325,-0.34308850007868014,0.00741916167664641,-0.007796407185628903,0.0434617,-0.0470744,-0.261898,0.26467,0.37234496277511264,60.1952,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.2833,1126,1.3542838730899034,103.69559887614045,-44.69836693069061,-0.3451552982702082,0.00745180722891575,-0.007795180722891487,0.0433323,-0.0469507,-0.261175,0.263886,0.3712791424534915,60.2014,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.3,1127,1.354283911977571,103.69559883750217,-44.70409650864195,-0.34308850008038205,0.007413173652694558,-0.007712574850299229,0.0432035,-0.0468269,-0.260454,0.263104,0.3702161543368955,60.2076,0,0,0,0,0,0,0,0.04,22.91831180523293,0,1,1,1
19.3167,1128,1.3542839517696026,103.69559879796533,-44.70982608659324,-0.3430885000769783,0.007401197604790022,-0.0076706586826346,0.0430754,-0.0467033,-0.259735,0.262325,0.36915670906811376,60.2137,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.3333,1129,1.3542839915616338,103.69559875932705,-44.71555566454455,-0.3451552982719204,0.007457831325301046,-0.007680722891566241,0.0429479,-0.0465795,-0.259018,0.261547,0.36809938540155157,60.2199,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.35,1130,1.3542840304493016,103.69559872068876,-44.721858200290995,-0.377397350086378,0.007407185628742706,-0.007598802395209462,0.042821,-0.0464558,-0.258304,0.260772,0.3670463082500626,60.226,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.3667,1131,1.3542840702413332,103.69559868205049,-44.72758777824231,-0.34308850007868014,0.007389221556885902,-0.007544910179640713,0.042695,-0.0463324,-0.257591,0.259998,0.3659946492573355,60.2321,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.3833,1132,1.3542841091290005,103.6955986434122,-44.73389031398875,-0.3796708280990224,0.007445783132531627,-0.007566265060242197,0.0425694,-0.0462088,-0.256881,0.259227,0.36494723685760383,60.2382,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.4,1133,1.3542841480166679,103.69559860477393,-44.73961989194004,-0.3430885000769783,0.007389221556886317,-0.007479041916167428,0.0424445,-0.0460854,-0.256173,0.258457,0.3639019466532159,60.2443,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.4167,1134,1.3542841869043352,103.69559856703421,-44.74592242768648,-0.377397350086378,0.007389221556885902,-0.007437125748503214,0.0423203,-0.045962,-0.255467,0.25769,0.3628601992351875,60.2503,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.4333,1135,1.3542842257920027,103.69559852839593,-44.751652005637794,-0.3451552982719204,0.0074337349397590215,-0.007463855421686344,0.0421964,-0.0458386,-0.254763,0.256925,0.3618212843297089,60.2564,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.45,1136,1.35428426467967,103.69559849065622,-44.75795454138424,-0.377397350086378,0.007377245508981781,-0.007365269461078077,0.0420734,-0.0457154,-0.25406,0.256162,0.36078449778780686,60.2624,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.4667,1137,1.3542843035673378,103.69559845201793,-44.76425707713068,-0.377397350086378,0.00738323353293405,-0.007341317365269005,0.0419508,-0.0455921,-0.25336,0.255401,0.35975124794919056,60.2684,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.4833,1138,1.3542843415506403,103.69559841427822,-44.76998665508199,-0.3451552982719204,0.007409638554216997,-0.007343373493975801,0.0418289,-0.0454691,-0.252662,0.254642,0.35872083074167854,60.2744,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.5,1139,1.3542843795339432,103.69559837653851,-44.77628919082841,-0.37739735008467606,0.0073712574850299285,-0.00726347305389243,0.0417076,-0.045346,-0.251966,0.253885,0.3576932462054603,60.2804,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.5167,1140,1.354284418421611,103.69559833879879,-44.78259172657485,-0.377397350086378,0.007353293413173541,-0.007227544910179238,0.0415869,-0.0452232,-0.251272,0.25313,0.3566684943809868,60.2863,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.5333,1141,1.3542844564049135,103.69559830105908,-44.78889426232129,-0.37967082809894115,0.007379518072288838,-0.007228915662650555,0.0414669,-0.0451007,-0.25058,0.252377,0.3556465753089716,60.2923,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.55,1142,1.3542844943882164,103.69559826421792,-44.795196798067735,-0.377397350086378,0.007347305389221688,-0.007155688622754516,0.0413474,-0.044978,-0.24989,0.251626,0.3546274890303909,60.2982,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.5667,1143,1.3542845323715196,103.69559822647821,-44.80149933381418,-0.377397350086378,0.0073473053892212726,-0.0071437125748503956,0.0412281,-0.0448553,-0.249202,0.250878,0.3536119450584213,60.3041,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.5833,1144,1.3542845694504584,103.69559818963705,-44.80837482735575,-0.414186357925962,0.007373493975903541,-0.007132530120481619,0.0411097,-0.0447329,-0.248516,0.250131,0.35259852441126294,60.31,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.6,1145,1.3542846074337611,103.69559815189734,-44.81467736310219,-0.377397350086378,0.0073293413173652995,-0.007065868263472989,0.0409917,-0.0446105,-0.247832,0.249386,0.3515879366815648,60.3158,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.6167,1146,1.3542846454170643,103.6955981150562,-44.820979898848634,-0.377397350086378,0.007323353293413032,-0.007029940119760213,0.0408743,-0.0444882,-0.24715,0.248644,0.35058089114496815,60.3217,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.6333,1147,1.3542846824960029,103.69559807821504,-44.82728243459508,-0.3796708280990224,0.007349397590362671,-0.0070361445783146065,0.0407575,-0.0443662,-0.24647,0.247903,0.3495759692956597,60.3275,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.65,1148,1.3542847195749415,103.69559804137388,-44.83415792813662,-0.4117062000923739,0.0072994011976047915,-0.006970059880239611,0.0406411,-0.0442443,-0.245792,0.247165,0.34857458956298004,60.3333,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.6667,1149,1.3542847566538803,103.69559800453274,-44.84046046388306,-0.377397350086378,0.007293413173652523,-0.006934131736526834,0.0405253,-0.0441225,-0.245116,0.246428,0.34757533376233707,60.3391,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.6833,1150,1.3542847937328186,103.6955979676916,-44.846762999629505,-0.37967082809894115,0.007331325301204788,-0.00694578313252988,0.04041,-0.0440008,-0.244441,0.245694,0.3465789147034193,60.3449,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.7,1151,1.3542848308117574,103.69559793085044,-44.853638493171076,-0.4117062000940758,0.007269461077844283,-0.006862275449101697,0.0402954,-0.0438794,-0.243769,0.244961,0.34558532503854966,60.3507,0,0,0,0,0,0,0,0.05,28.64788975654116,0,1,1,1
19.7167,1152,1.354284867890696,103.69559789490786,-44.85994102891752,-0.377397350086378,0.0072634730538920144,-0.006838323353293456,0.0401812,-0.0437581,-0.243098,0.244231,0.3445945718739632,60.3564,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.7333,1153,1.3542849049696346,103.6955978580667,-44.86681652245909,-0.414186357925962,0.007307228915662345,-0.006861445783132375,0.0400673,-0.0436368,-0.242429,0.243502,0.34360594297101443,60.3622,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.75,1154,1.3542849411442088,103.69559782212411,-44.87369201600066,-0.4117062000940758,0.00725149700598831,-0.006784431137724291,0.039954,-0.0435157,-0.241763,0.242776,0.34262156141288014,60.3679,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.7667,1155,1.354284977318783,103.69559778618154,-44.879994551747075,-0.37739735008467606,0.007233532934131506,-0.00674850299401193,0.0398413,-0.0433949,-0.241098,0.242052,0.34163930732279624,60.3736,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.7833,1156,1.3542850143977219,103.69559775023895,-44.886870045288674,-0.41418635792767416,0.007277108433734605,-0.006765060240963856,0.039729,-0.0432741,-0.240435,0.24133,0.34065988628689464,60.3793,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.8,1157,1.3542850505722959,103.69559771429635,-44.893745538830245,-0.4117062000940758,0.007215568862275533,-0.006688622754490912,0.0396173,-0.0431536,-0.239774,0.240609,0.33968259001161655,60.385,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
